route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11,10,10_100071_4_11_1,Tannenhof,,,,11_6_1,,
11,10,10_100071_5_11_1,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,10,10_100071_6_11_1,Tannenhof,,,,11_6_1,,
11,10,10_100071_7_11_1,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,10,10_100071_8_11_1,Tannenhof,,,,11_6_1,,
11,10,10_100071_9_11_1,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,10,10_100071_10_11_1,Tannenhof,,,,11_6_1,,
11,10,10_100071_11_11_1,Gievenbeck Dieckmannstr.,,,,11_3_1,,
415,10,10_100072_2_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,10,10_100072_4_415_1,Haus Ruhr,,,,415_1_5,,
415,10,10_100072_6_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,10,10_100072_8_415_1,Haus Ruhr,,,,415_1_5,,
415,10,10_100072_10_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,10,10_100072_12_415_1,Haus Ruhr,,,,415_1_5,,
415,10,10_100072_14_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,10,10_100072_16_415_1,Haus Ruhr,,,,415_1_5,,
415,10,10_100072_18_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,10,10_100072_20_415_1,Haus Ruhr,,,,415_1_5,,
415,10,10_100072_22_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,10,10_100072_24_415_1,Haus Ruhr,,,,415_1_5,,
415,10,10_100072_26_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,10,10_100072_28_415_1,Haus Ruhr,,,,415_1_5,,
415,10,10_100072_30_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,10,10_100072_32_415_1,Haus Ruhr,,,,415_1_5,,
415,10,10_100072_34_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,10,10_100072_36_415_1,Haus Ruhr,,,,415_1_5,,
415,10,10_100072_38_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,10,10_100072_40_415_1,Haus Ruhr,,,,415_1_5,,
415,10,10_100072_42_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,10,10_100072_44_415_1,Haus Ruhr,,,,415_1_5,,
415,10,10_100072_46_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,10,10_100072_48_415_1,Haus Ruhr,,,,415_1_5,,
415,10,10_100072_50_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,10,10_100072_52_415_1,Haus Ruhr,,,,415_1_5,,
415,10,10_100072_54_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,10,10_100072_56_415_1,Haus Ruhr,,,,415_1_5,,
415,10,10_100072_58_415_1,Haus Ruhr,,,,415_1_5,,
6,10,10_100073_2_6_16,Coerde,,,,6_307_1,,
8,10,10_100073_4_8_16,Wolbeck Nogatstraße,,,,8_106_1,,
8,10,10_100073_5_8_16,Coerde,,,,8_103_1,,
6,10,10_100073_7_6_16,Hiltrup Bahnhof,,,,6_304_1,,
6,10,10_100073_8_6_16,Coerde,,,,6_307_1,,
8,10,10_100073_10_8_16,Wolbeck Nogatstraße,,,,8_106_1,,
8,10,10_100073_11_8_16,Coerde,,,,8_103_1,,
6,10,10_100073_13_6_16,Hiltrup Bahnhof,,,,6_304_1,,
6,10,10_100073_14_6_16,Coerde,,,,6_307_1,,
6,10,10_100073_16_6_16,Hiltrup Bahnhof,,,,6_304_1,,
6,10,10_100073_17_6_16,Coerde,,,,6_307_1,,
15,10,10_100074_2_15_6,Kinderhaus Brüningheide,,,,15_9_1,,
15,10,10_100074_3_15_6,Albachten Bahnhof,,,,15_8_1,,
15,10,10_100074_4_15_6,Kinderhaus Brüningheide,,,,15_9_1,,
15,10,10_100074_5_15_6,Albachten Bahnhof,,,,15_8_1,,
15,10,10_100074_6_15_6,Kinderhaus Brüningheide,,,,15_9_1,,
15,10,10_100074_7_15_6,Albachten Bahnhof,,,,15_8_1,,
15,10,10_100074_8_15_6,Kinderhaus Brüningheide,,,,15_9_1,,
15,10,10_100074_9_15_6,Albachten Bahnhof,,,,15_8_1,,
15,10,10_100074_10_15_6,Kinderhaus Brüningheide,,,,15_9_1,,
15,10,10_100074_11_15_6,Albachten Bahnhof,,,,15_8_1,,
9,10,10_100075_2_9_1,Hiltrup Franz-Marc-Weg,,,,9_4_1,,
9,10,10_100075_3_9_1,Von-Humboldt-Straße,,,,9_3_1,,
9,10,10_100075_4_9_1,Hiltrup Franz-Marc-Weg,,,,9_2_1,,
9,10,10_100075_5_9_1,Von-Humboldt-Straße,,,,9_3_1,,
9,10,10_100075_6_9_1,Hiltrup Franz-Marc-Weg,,,,9_2_1,,
9,10,10_100075_7_9_1,Von-Humboldt-Straße,,,,9_3_1,,
9,10,10_100075_9_9_1,Hiltrup Franz-Marc-Weg,,,,9_4_1,,
14,10,10_100076_2_14_2,Mauritz Friedhof,,,,14_6_1,,
14,10,10_100076_4_14_2,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,10,10_100076_5_14_2,Mauritz Friedhof,,,,14_4_1,,
14,10,10_100076_7_14_2,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,10,10_100076_8_14_2,Mauritz Friedhof,,,,14_4_1,,
14,10,10_100076_10_14_2,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,10,10_100076_11_14_2,Mauritz Friedhof,,,,14_4_1,,
14,10,10_100076_13_14_2,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,10,10_100076_14_14_2,Mauritz Friedhof,,,,14_4_1,,
14,10,10_100076_16_14_2,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,10,10_100076_17_14_2,Mauritz Friedhof,,,,14_4_1,,
14,10,10_100076_19_14_2,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,10,10_100076_20_14_2,Mauritz Friedhof,,,,14_4_1,,
14,10,10_100076_22_14_2,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,10,10_100076_23_14_2,Mauritz Friedhof,,,,14_4_1,,
14,10,10_100076_25_14_2,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
106,10,10_100077_2_106_8,Friedenspark / Arbeitsagentur,,,,106_6_1,,
106,10,10_100077_4_106_8,Friedenspark / Arbeitsagentur,,,,106_6_1,,
106,10,10_100077_6_106_8,Friedenspark / Arbeitsagentur,,,,106_6_1,,
11,10,10_100078_2_11_6,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,10,10_100078_3_11_6,Tannenhof,,,,11_6_1,,
11,10,10_100078_4_11_6,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,10,10_100078_5_11_6,Tannenhof,,,,11_6_1,,
11,10,10_100078_6_11_6,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,10,10_100078_7_11_6,Tannenhof,,,,11_6_1,,
11,10,10_100078_8_11_6,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,10,10_100078_9_11_6,Tannenhof,,,,11_6_1,,
11,10,10_100078_10_11_6,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,10,10_100078_11_11_6,Tannenhof,,,,11_6_1,,
11,10,10_100078_12_11_6,Gievenbeck Dieckmannstr.,,,,11_3_1,,
16,10,10_100079_2_16_3,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,10,10_100079_3_16_3,Kinderhaus Brüningheide,,,,16_1_1,,
16,10,10_100079_4_16_3,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,10,10_100079_5_16_3,Kinderhaus Brüningheide,,,,16_1_1,,
16,10,10_100079_6_16_3,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,10,10_100079_7_16_3,Kinderhaus Brüningheide,,,,16_1_1,,
16,10,10_100079_8_16_3,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,10,10_100079_9_16_3,Kinderhaus Brüningheide,,,,16_1_1,,
16,10,10_100079_10_16_3,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,10,10_100079_11_16_3,Kinderhaus Brüningheide,,,,16_1_1,,
16,10,10_100079_12_16_3,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,10,10_100079_13_16_3,Kinderhaus Brüningheide,,,,16_1_1,,
5,10,10_100080_2_5_1,Hiltrup Bahnhof,,,,5_8_1,,
5,10,10_100080_3_5_1,Nienberge Hannaschweg,,,,5_5_1,,
5,10,10_100080_4_5_1,Hiltrup Bahnhof,,,,5_8_1,,
5,10,10_100080_5_5_1,Nienberge Hannaschweg,,,,5_5_1,,
5,10,10_100080_6_5_1,Hiltrup Bahnhof,,,,5_8_1,,
5,10,10_100080_7_5_1,Nienberge Hannaschweg,,,,5_5_1,,
5,10,10_100080_8_5_1,Hiltrup Bahnhof,,,,5_8_1,,
5,10,10_100080_9_5_1,Nienberge Hannaschweg,,,,5_5_1,,
5,10,10_100080_10_5_1,Hiltrup Bahnhof,,,,5_8_1,,
5,10,10_100080_11_5_1,Nienberge Hannaschweg,,,,5_5_1,,
85,10,10_100080_12_85_1,Wolbeck Markt,,,,85_16_1,,
85,10,10_100080_13_85_1,Nienberge,,,,85_13_1,,
85,10,10_100080_14_85_1,Wolbeck Tiergarten,,,,85_32_1,,
85,10,10_100080_16_85_1,Gremmendorf Ehrenmal,,,,85_5_1,,
106,10,10_100081_2_106_10,Friedenspark / Arbeitsagentur,,,,106_6_1,,
106,10,10_100081_4_106_10,Friedenspark / Arbeitsagentur,,,,106_6_1,,
106,10,10_100081_6_106_10,Friedenspark / Arbeitsagentur,,,,106_6_1,,
106,10,10_100081_8_106_10,Friedenspark / Arbeitsagentur,,,,106_6_1,,
4,10,10_100081_10_4_10,Gelmer,,,,4_7_1,,
4,10,10_100081_11_4_10,Clemenshospital,,,,4_2_1,,
8,10,10_100082_2_8_14,Coerde,,,,8_103_1,,
6,10,10_100082_4_6_14,Hiltrup Bahnhof,,,,6_304_1,,
6,10,10_100082_5_6_14,Coerde,,,,6_307_1,,
8,10,10_100082_7_8_14,Wolbeck Nogatstraße,,,,8_106_1,,
8,10,10_100082_8_8_14,Coerde,,,,8_103_1,,
6,10,10_100082_10_6_14,Hiltrup Bahnhof,,,,6_304_1,,
6,10,10_100082_11_6_14,Coerde,,,,6_307_1,,
8,10,10_100082_13_8_14,Wolbeck Nogatstraße,,,,8_106_1,,
8,10,10_100082_14_8_14,Coerde,,,,8_103_1,,
8,10,10_100082_16_8_14,Wolbeck Nogatstraße,,,,8_106_1,,
8,10,10_100082_17_8_14,Coerde,,,,8_103_1,,
11,10,10_100083_2_11_9,Tannenhof,,,,11_6_1,,
11,10,10_100083_3_11_9,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,10,10_100083_4_11_9,Tannenhof,,,,11_6_1,,
11,10,10_100083_5_11_9,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,10,10_100083_6_11_9,Tannenhof,,,,11_6_1,,
11,10,10_100083_7_11_9,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,10,10_100083_8_11_9,Tannenhof,,,,11_6_1,,
11,10,10_100083_9_11_9,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,10,10_100083_10_11_9,Tannenhof,,,,11_6_1,,
11,10,10_100083_11_11_9,Gievenbeck Dieckmannstr.,,,,11_3_1,,
8,10,10_100084_2_8_6,Wolbeck Nogatstraße,,,,8_106_1,,
8,10,10_100084_3_8_6,Coerde,,,,8_103_1,,
6,10,10_100084_5_6_6,Hiltrup Bahnhof,,,,6_304_1,,
6,10,10_100084_6_6_6,Coerde,,,,6_307_1,,
8,10,10_100084_8_8_6,Wolbeck Nogatstraße,,,,8_106_1,,
8,10,10_100084_9_8_6,Coerde,,,,8_103_1,,
6,10,10_100084_11_6_6,Hiltrup Bahnhof,,,,6_304_1,,
6,10,10_100084_12_6_6,Coerde,,,,6_307_1,,
8,10,10_100084_14_8_6,Wolbeck Nogatstraße,,,,8_106_1,,
8,10,10_100084_15_8_6,Coerde,,,,8_103_1,,
82,10,10_100084_17_82_6,Hiltrup Franz-Marc-Weg,,,,82_810_1,,
82,10,10_100084_18_82_6,Rudolf-Diesel-Straße,,,,82_811_1,,
82,10,10_100084_19_82_6,Hiltrup Franz-Marc-Weg,,,,82_810_1,,
6,10,10_100085_2_6_5,Coerde,,,,6_307_1,,
8,10,10_100085_4_8_5,Wolbeck Nogatstraße,,,,8_106_1,,
8,10,10_100085_5_8_5,Coerde,,,,8_103_1,,
6,10,10_100085_7_6_5,Hiltrup Bahnhof,,,,6_304_1,,
6,10,10_100085_8_6_5,Coerde,,,,6_307_1,,
8,10,10_100085_10_8_5,Wolbeck Nogatstraße,,,,8_106_1,,
8,10,10_100085_11_8_5,Coerde,,,,8_103_1,,
6,10,10_100085_13_6_5,Hiltrup Bahnhof,,,,6_304_1,,
6,10,10_100085_14_6_5,Coerde,,,,6_307_1,,
6,10,10_100085_16_6_5,Hiltrup Bahnhof,,,,6_304_1,,
14,10,10_100086_2_14_4,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,10,10_100086_3_14_4,Mauritz Friedhof,,,,14_4_1,,
14,10,10_100086_5_14_4,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,10,10_100086_6_14_4,Mauritz Friedhof,,,,14_4_1,,
14,10,10_100086_8_14_4,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,10,10_100086_9_14_4,Mauritz Friedhof,,,,14_4_1,,
14,10,10_100086_11_14_4,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,10,10_100086_12_14_4,Mauritz Friedhof,,,,14_4_1,,
14,10,10_100086_14_14_4,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,10,10_100086_15_14_4,Mauritz Friedhof,,,,14_4_1,,
14,10,10_100086_17_14_4,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,10,10_100086_18_14_4,Mauritz Friedhof,,,,14_4_1,,
14,10,10_100086_20_14_4,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,10,10_100086_21_14_4,Mauritz Friedhof,,,,14_4_1,,
6,10,10_100087_2_6_2,Coerde,,,,6_307_1,,
8,10,10_100087_4_8_2,Wolbeck Nogatstraße,,,,8_106_1,,
8,10,10_100087_5_8_2,Coerde,,,,8_103_1,,
6,10,10_100087_7_6_2,Hiltrup Bahnhof,,,,6_304_1,,
6,10,10_100087_8_6_2,Coerde,,,,6_307_1,,
8,10,10_100087_10_8_2,Wolbeck Nogatstraße,,,,8_106_1,,
8,10,10_100087_11_8_2,Coerde,,,,8_103_1,,
6,10,10_100087_13_6_2,Hiltrup Bahnhof,,,,6_304_1,,
6,10,10_100087_14_6_2,Coerde,,,,6_307_1,,
6,10,10_100087_16_6_2,Hiltrup Bahnhof,,,,6_304_1,,
17,10,10_100088_2_17_6,Kinderhaus Schulzentrum,,,,17_7_1,,
17,10,10_100088_4_17_6,Krögerweg,,,,17_8_1,,
17,10,10_100088_5_17_6,Kinderhaus Schulzentrum,,,,17_7_1,,
17,10,10_100088_7_17_6,Krögerweg,,,,17_8_1,,
17,10,10_100088_8_17_6,Kinderhaus Schulzentrum,,,,17_7_1,,
17,10,10_100088_10_17_6,Krögerweg,,,,17_8_1,,
17,10,10_100088_11_17_6,Kinderhaus Schulzentrum,,,,17_7_1,,
17,10,10_100088_13_17_6,Krögerweg,,,,17_8_1,,
17,10,10_100088_14_17_6,Kinderhaus Schulzentrum,,,,17_7_1,,
17,10,10_100088_16_17_6,Krögerweg,,,,17_8_1,,
17,10,10_100088_17_17_6,Kinderhaus Schulzentrum,,,,17_7_1,,
17,10,10_100088_19_17_6,Krögerweg,,,,17_8_1,,
17,10,10_100088_20_17_6,Kinderhaus Schulzentrum,,,,17_7_1,,
2,10,10_100089_2_2_2,Technologiepark,,,,2_12_1,,
2,10,10_100089_3_2_2,Handorf Kaserne,,,,2_7_1,,
2,10,10_100089_4_2_2,Technologiepark,,,,2_12_1,,
2,10,10_100089_5_2_2,Handorf Kaserne,,,,2_7_1,,
2,10,10_100089_6_2_2,Technologiepark,,,,2_12_1,,
2,10,10_100089_7_2_2,Handorf Kaserne,,,,2_7_1,,
2,10,10_100089_8_2_2,Technologiepark,,,,2_12_1,,
2,10,10_100089_9_2_2,Handorf Kaserne,,,,2_7_1,,
2,10,10_100089_10_2_2,Technologiepark,,,,2_12_1,,
2,10,10_100089_11_2_2,Handorf Kaserne,,,,2_7_1,,
464,10,10_100091_2_464_1,Burg Hülshoff,,,,464_1_5,,
464,10,10_100091_3_464_1,Roxel Hallenbad,,,,464_2_5,,
464,10,10_100091_4_464_1,Burg Hülshoff,,,,464_1_5,,
464,10,10_100091_5_464_1,Roxel Hallenbad,,,,464_2_5,,
464,10,10_100091_6_464_1,Burg Hülshoff,,,,464_1_5,,
464,10,10_100091_7_464_1,Roxel Hallenbad,,,,464_2_5,,
464,10,10_100091_8_464_1,Burg Hülshoff,,,,464_1_5,,
464,10,10_100091_9_464_1,Roxel Hallenbad,,,,464_2_5,,
19,10,10_100092_2_19_3,Waldfriedhof Lauheide,,,,19_6_1,,
19,10,10_100092_3_19_3,Sprakel,,,,19_5_1,,
19,10,10_100092_5_19_3,Waldfriedhof Lauheide,,,,19_6_1,,
19,10,10_100092_6_19_3,Sprakel,,,,19_5_1,,
19,10,10_100092_8_19_3,Waldfriedhof Lauheide,,,,19_6_1,,
19,10,10_100092_9_19_3,Sprakel,,,,19_5_1,,
19,10,10_100092_11_19_3,Waldfriedhof Lauheide,,,,19_6_1,,
19,10,10_100092_13_19_3,Sprakel,,,,19_3_1,,
19,10,10_100092_15_19_3,Handorf Kaserne,,,,19_4_1,,
464,10,10_100093_2_464_2,Burg Hülshoff,,,,464_1_5,,
464,10,10_100093_3_464_2,Roxel Hallenbad,,,,464_2_5,,
464,10,10_100093_4_464_2,Burg Hülshoff,,,,464_1_5,,
464,10,10_100093_5_464_2,Roxel Hallenbad,,,,464_2_5,,
464,10,10_100093_6_464_2,Burg Hülshoff,,,,464_1_5,,
464,10,10_100093_7_464_2,Roxel Hallenbad,,,,464_2_5,,
106,10,10_100094_2_106_5,Hauptbahnhof,,,,106_1_1,,
4,10,10_100095_2_4_9,Gelmer,,,,4_7_1,,
4,10,10_100095_3_4_9,Clemenshospital,,,,4_2_1,,
117,10,10_100096_2_117_1,Hauptbahnhof,,,,117_1_1,,
106,10,10_100097_2_106_1,Hauptbahnhof,,,,106_1_1,,
106,10,10_100097_4_106_1,Hauptbahnhof,,,,106_1_1,,
106,10,10_100097_6_106_1,Hauptbahnhof,,,,106_1_1,,
106,10,10_100098_2_106_2,Hauptbahnhof,,,,106_1_1,,
106,10,10_100098_4_106_2,Hauptbahnhof,,,,106_1_1,,
481,10,10_100099_2_481_1,Kinderhaus Schulzentrum,,,,481_2_5,,
481,10,10_100099_4_481_1,Kinderhaus Schulzentrum,,,,481_2_5,,
481,10,10_100099_5_481_1,Sprakel,,,,481_3_5,,
481,10,10_100099_7_481_1,Kinderhaus Schulzentrum,,,,481_2_5,,
481,10,10_100099_8_481_1,Sprakel,,,,481_3_5,,
481,10,10_100099_10_481_1,Kinderhaus Schulzentrum,,,,481_2_5,,
481,10,10_100099_11_481_1,Sprakel,,,,481_3_5,,
481,10,10_100099_13_481_1,Kinderhaus Schulzentrum,,,,481_2_5,,
481,10,10_100099_14_481_1,Sprakel,,,,481_3_5,,
481,10,10_100099_16_481_1,Kinderhaus Schulzentrum,,,,481_2_5,,
481,10,10_100099_17_481_1,Sprakel,,,,481_3_5,,
420,10,10_100100_2_420_1,Mecklenbeck Meckmannweg,,,,420_3_5,,
420,10,10_100100_4_420_1,Albachten Bahnhof,,,,420_8_5,,
420,10,10_100100_5_420_1,Mecklenbeck Meckmannweg,,,,420_3_5,,
420,10,10_100100_7_420_1,Albachten Bahnhof,,,,420_8_5,,
420,10,10_100100_8_420_1,Mecklenbeck Meckmannweg,,,,420_3_5,,
420,10,10_100100_10_420_1,Albachten Bahnhof,,,,420_8_5,,
487,10,10_100101_2_487_1,Rudolf-Diesel-Straße,,,,487_2_5,,
487,10,10_100101_3_487_1,Gelmer,,,,487_1_5,,
487,10,10_100101_4_487_1,Rudolf-Diesel-Straße,,,,487_2_5,,
487,10,10_100101_5_487_1,Gelmer,,,,487_1_5,,
487,10,10_100101_6_487_1,Rudolf-Diesel-Straße,,,,487_2_5,,
487,10,10_100101_7_487_1,Gelmer,,,,487_1_5,,
487,10,10_100101_8_487_1,Rudolf-Diesel-Straße,,,,487_2_5,,
487,10,10_100101_9_487_1,Gelmer,,,,487_1_5,,
420,10,10_100102_2_420_2,Mecklenbeck Meckmannweg,,,,420_7_5,,
420,10,10_100102_3_420_2,,,,,420_6_5,,
420,10,10_100102_4_420_2,Mecklenbeck Meckmannweg,,,,420_7_5,,
420,10,10_100102_5_420_2,,,,,420_6_5,,
420,10,10_100102_6_420_2,Mecklenbeck Meckmannweg,,,,420_7_5,,
420,10,10_100102_7_420_2,,,,,420_6_5,,
483,10,10_100103_2_483_1,Schifffahrter Damm,,,,483_4_5,,
483,10,10_100103_4_483_1,Gelmer,,,,483_3_5,,
483,10,10_100103_5_483_1,Schifffahrter Damm,,,,483_4_5,,
483,10,10_100103_7_483_1,Gelmer,,,,483_3_5,,
483,10,10_100103_8_483_1,Schifffahrter Damm,,,,483_4_5,,
483,10,10_100103_10_483_1,Gelmer,,,,483_3_5,,
483,10,10_100103_11_483_1,Schifffahrter Damm,,,,483_4_5,,
483,10,10_100103_13_483_1,Gelmer,,,,483_3_5,,
483,10,10_100103_14_483_1,Schifffahrter Damm,,,,483_4_5,,
483,10,10_100103_16_483_1,Gelmer,,,,483_3_5,,
420,10,10_100104_2_420_3,Mecklenbeck Meckmannweg,,,,420_5_5,,
420,10,10_100104_3_420_3,,,,,420_6_5,,
420,10,10_100104_4_420_3,Mecklenbeck Meckmannweg,,,,420_7_5,,
420,10,10_100104_5_420_3,,,,,420_6_5,,
420,10,10_100104_7_420_3,,,,,420_4_5,,
480,10,10_100105_2_480_1,Jungeblodtplatz,,,,480_4_5,,
480,10,10_100105_4_480_1,Zoo/LWL-Naturkundemuseum,,,,480_3_5,,
480,10,10_100105_5_480_1,Jungeblodtplatz,,,,480_4_5,,
480,10,10_100105_7_480_1,Zoo/LWL-Naturkundemuseum,,,,480_3_5,,
480,10,10_100105_8_480_1,Jungeblodtplatz,,,,480_4_5,,
480,10,10_100105_10_480_1,Zoo/LWL-Naturkundemuseum,,,,480_3_5,,
480,10,10_100105_11_480_1,Jungeblodtplatz,,,,480_4_5,,
480,10,10_100105_13_480_1,Zoo/LWL-Naturkundemuseum,,,,480_3_5,,
480,10,10_100105_14_480_1,Jungeblodtplatz,,,,480_4_5,,
480,10,10_100105_16_480_1,Zoo/LWL-Naturkundemuseum,,,,480_3_5,,
480,10,10_100105_17_480_1,Jungeblodtplatz,,,,480_4_5,,
480,10,10_100105_19_480_1,Zoo/LWL-Naturkundemuseum,,,,480_3_5,,
480,10,10_100105_20_480_1,Jungeblodtplatz,,,,480_4_5,,
480,10,10_100105_22_480_1,Zoo/LWL-Naturkundemuseum,,,,480_3_5,,
484,10,10_100106_2_484_1,Sophienstraße,,,,484_6_5,,
484,10,10_100106_4_484_1,Mauritz Friedhof,,,,484_5_5,,
484,10,10_100106_6_484_1,Sophienstraße,,,,484_6_5,,
484,10,10_100106_8_484_1,Mauritz Friedhof,,,,484_5_5,,
484,10,10_100106_10_484_1,Sophienstraße,,,,484_6_5,,
484,10,10_100106_12_484_1,Mauritz Friedhof,,,,484_5_5,,
484,10,10_100106_14_484_1,Sophienstraße,,,,484_6_5,,
484,10,10_100106_16_484_1,Mauritz Friedhof,,,,484_5_5,,
484,10,10_100106_18_484_1,Sophienstraße,,,,484_6_5,,
484,10,10_100106_20_484_1,Mauritz Friedhof,,,,484_5_5,,
487,10,10_100107_2_487_2,Rudolf-Diesel-Straße,,,,487_2_5,,
487,10,10_100107_3_487_2,Gelmer,,,,487_1_5,,
487,10,10_100107_4_487_2,Rudolf-Diesel-Straße,,,,487_2_5,,
487,10,10_100107_5_487_2,Gelmer,,,,487_1_5,,
487,10,10_100107_7_487_2,Gelmer,,,,487_1_5,,
487,10,10_100107_8_487_2,Rudolf-Diesel-Straße,,,,487_2_5,,
487,10,10_100107_9_487_2,Gelmer,,,,487_1_5,,
483,10,10_100108_2_483_2,Schifffahrter Damm,,,,483_4_5,,
483,10,10_100108_4_483_2,Gelmer,,,,483_3_5,,
483,10,10_100108_5_483_2,Schifffahrter Damm,,,,483_4_5,,
483,10,10_100108_7_483_2,Gelmer,,,,483_3_5,,
483,10,10_100108_8_483_2,Schifffahrter Damm,,,,483_4_5,,
418,10,10_100109_2_418_1,Wolbeck,,,,418_4_5,,
418,10,10_100109_3_418_1,Alexianerweg,,,,418_1_5,,
418,10,10_100109_4_418_1,Wolbeck,,,,418_4_5,,
418,10,10_100109_5_418_1,Alexianerweg,,,,418_1_5,,
418,10,10_100109_6_418_1,Wolbeck,,,,418_4_5,,
418,10,10_100109_7_418_1,Alexianerweg,,,,418_1_5,,
480,10,10_100110_2_480_2,Jungeblodtplatz,,,,480_4_5,,
481,10,10_100111_2_481_2,Kinderhaus Schulzentrum,,,,481_2_5,,
481,10,10_100111_3_481_2,Sprakel,,,,481_3_5,,
481,10,10_100111_5_481_2,Kinderhaus Schulzentrum,,,,481_2_5,,
481,10,10_100111_6_481_2,Sprakel,,,,481_3_5,,
484,10,10_100112_2_484_2,Sophienstraße,,,,484_6_5,,
484,10,10_100112_4_484_2,Mauritz Friedhof,,,,484_5_5,,
484,10,10_100112_6_484_2,Sophienstraße,,,,484_6_5,,
484,10,10_100112_8_484_2,Mauritz Friedhof,,,,484_5_5,,
420,10,10_100113_2_420_4,Mecklenbeck Meckmannweg,,,,420_3_5,,
420,10,10_100113_4_420_4,Albachten Bahnhof,,,,420_8_5,,
420,10,10_100113_5_420_4,Mecklenbeck Meckmannweg,,,,420_3_5,,
420,10,10_100113_7_420_4,Albachten Bahnhof,,,,420_8_5,,
482,10,10_100114_2_482_1,Heidkamp,,,,482_3_5,,
482,10,10_100114_4_482_1,Meerwiese Begegnungszentrum,,,,482_2_5,,
482,10,10_100114_6_482_1,Heidkamp,,,,482_3_5,,
482,10,10_100114_8_482_1,Meerwiese Begegnungszentrum,,,,482_2_5,,
482,10,10_100114_10_482_1,Heidkamp,,,,482_3_5,,
482,10,10_100114_12_482_1,Heidkamp,,,,482_3_5,,
420,10,10_100115_2_420_5,,,,,420_4_5,,
420,10,10_100115_4_420_5,,,,,420_4_5,,
420,10,10_100115_6_420_5,,,,,420_4_5,,
420,10,10_100115_8_420_5,,,,,420_4_5,,
420,10,10_100116_2_420_6,Mecklenbeck Meckmannweg,,,,420_7_5,,
420,10,10_100116_4_420_6,Mecklenbeck Meckmannweg,,,,420_5_5,,
420,10,10_100116_6_420_6,Mecklenbeck Meckmannweg,,,,420_5_5,,
420,10,10_100116_8_420_6,Mecklenbeck Meckmannweg,,,,420_5_5,,
482,10,10_100117_2_482_2,Meerwiese Begegnungszentrum,,,,482_2_5,,
482,10,10_100117_4_482_2,Heidkamp,,,,482_3_5,,
482,10,10_100117_6_482_2,Meerwiese Begegnungszentrum,,,,482_2_5,,
482,10,10_100117_8_482_2,Heidkamp,,,,482_3_5,,
482,10,10_100117_10_482_2,Meerwiese Begegnungszentrum,,,,482_2_5,,
482,10,10_100117_12_482_2,Heidkamp,,,,482_3_5,,
482,10,10_100117_14_482_2,Meerwiese Begegnungszentrum,,,,482_2_5,,
482,10,10_100117_16_482_2,Heidkamp,,,,482_3_5,,
